Fecha,Year,IDCliente,IDProducto,Ventas,Costos,Unidades,IDVenta
2024-04-02,2024,C001,P001,1265.43,868.50,87,481
2024-04-02,2024,C001,P002,1034.85,868.50,87,482
2024-04-02,2024,C002,P001,1127.97,868.50,86,483
2024-04-02,2024,C002,P002,1047.03,868.50,86,484
2024-04-02,2024,C003,P001,1252.89,868.50,85,485
2024-04-02,2024,C003,P002,1075.29,868.50,85,486
2024-04-03,2024,C001,P001,1131.07,870.25,88,487
2024-04-03,2024,C001,P002,1050.87,870.25,88,488
2024-04-03,2024,C002,P001,1143.48,870.25,87,489
2024-04-03,2024,C002,P002,1168.70,870.25,87,490
2024-04-03,2024,C003,P001,1266.34,870.25,86,491
2024-04-03,2024,C003,P002,1145.59,870.25,86,492
2024-04-04,2024,C001,P001,1105.74,872.00,89,493
2024-04-04,2024,C001,P002,1174.86,872.00,89,494
2024-04-04,2024,C002,P001,1211.96,872.00,88,495
2024-04-04,2024,C002,P002,1017.54,872.00,88,496
2024-04-04,2024,C003,P001,1175.10,872.00,87,497
2024-04-04,2024,C003,P002,1067.71,872.00,87,498
2024-04-05,2024,C001,P001,1191.78,873.75,90,499
2024-04-05,2024,C001,P002,1148.65,873.75,90,500
2024-04-05,2024,C002,P001,1112.99,873.75,89,501
2024-04-05,2024,C002,P002,1129.79,873.75,89,502
2024-04-05,2024,C003,P001,1133.37,873.75,88,503
2024-04-05,2024,C003,P002,1196.36,873.75,88,504
2024-04-06,2024,C001,P001,1137.04,875.50,91,505
2024-04-06,2024,C001,P002,1199.00,875.50,91,506
2024-04-06,2024,C002,P001,1202.51,875.50,90,507
2024-04-06,2024,C002,P002,1218.67,875.50,90,508
2024-04-06,2024,C003,P001,1288.12,875.50,89,509
2024-04-06,2024,C003,P002,1176.58,875.50,89,510
2024-04-07,2024,C001,P001,1239.92,877.25,92,511
2024-04-07,2024,C001,P002,1153.44,877.25,92,512
2024-04-07,2024,C002,P001,1275.02,877.25,91,513
2024-04-07,2024,C002,P002,1220.32,877.25,91,514
2024-04-07,2024,C003,P001,1266.07,877.25,90,515
2024-04-07,2024,C003,P002,1208.18,877.25,90,516
2024-04-08,2024,C001,P001,1238.01,879.00,93,517
2024-04-08,2024,C001,P002,1128.59,879.00,93,518
2024-04-08,2024,C003,P001,1143.32,879.00,91,519
2024-04-08,2024,C003,P002,1054.84,879.00,91,520
2024-04-09,2024,C001,P001,1119.19,880.75,94,521
2024-04-09,2024,C001,P002,1137.89,880.75,94,522
2024-04-09,2024,C002,P001,1133.05,880.75,93,523
2024-04-09,2024,C002,P002,1137.83,880.75,93,524
2024-04-09,2024,C003,P001,1210.35,880.75,92,525
2024-04-09,2024,C003,P002,1129.12,880.75,92,526
2024-04-10,2024,C001,P001,1224.97,882.50,95,527
2024-04-10,2024,C001,P002,1189.76,882.50,95,528
2024-04-10,2024,C002,P001,1244.86,882.50,94,529
2024-04-10,2024,C002,P002,1208.39,882.50,94,530
2024-04-10,2024,C003,P001,1264.80,882.50,93,531
2024-04-10,2024,C003,P002,1127.10,882.50,93,532
2024-04-11,2024,C001,P001,1290.27,884.25,96,533
2024-04-11,2024,C001,P002,1199.35,884.25,96,534
2024-04-11,2024,C002,P001,1223.17,884.25,95,535
2024-04-11,2024,C002,P002,1058.06,884.25,95,536
2024-04-11,2024,C003,P001,1208.34,884.25,94,537
2024-04-11,2024,C003,P002,1119.87,884.25,94,538
2024-04-12,2024,C001,P001,1311.50,886.00,97,539
2024-04-12,2024,C001,P002,1171.25,886.00,97,540
2024-04-12,2024,C002,P001,1125.51,886.00,96,541
2024-04-12,2024,C002,P002,1137.22,886.00,96,542
2024-04-12,2024,C003,P001,1218.74,886.00,95,543
2024-04-12,2024,C003,P002,1143.34,886.00,95,544
2024-04-13,2024,C002,P001,1259.18,887.75,97,545
2024-04-13,2024,C002,P002,1042.83,887.75,97,546
2024-04-13,2024,C003,P001,1242.64,887.75,96,547
2024-04-13,2024,C003,P002,1161.79,887.75,96,548
2024-04-14,2024,C001,P001,1315.03,889.50,99,549
2024-04-14,2024,C001,P002,1153.13,889.50,99,550
2024-04-14,2024,C002,P001,1291.69,889.50,98,551
2024-04-14,2024,C002,P002,1231.99,889.50,98,552
2024-04-14,2024,C003,P001,1191.70,889.50,97,553
2024-04-14,2024,C003,P002,1172.52,889.50,97,554
2024-04-15,2024,C001,P001,1309.51,891.25,100,555
2024-04-15,2024,C001,P002,1087.43,891.25,100,556
2024-04-15,2024,C002,P001,1302.52,891.25,99,557
2024-04-15,2024,C002,P002,1050.98,891.25,99,558
2024-04-15,2024,C003,P001,1162.40,891.25,98,559
2024-04-15,2024,C003,P002,1120.08,891.25,98,560
2024-04-16,2024,C001,P001,1296.72,893.00,101,561
2024-04-16,2024,C001,P002,1202.03,893.00,101,562
2024-04-16,2024,C002,P001,1281.55,893.00,100,563
2024-04-16,2024,C002,P002,1198.56,893.00,100,564
2024-04-16,2024,C003,P001,1222.18,893.00,99,565
2024-04-16,2024,C003,P002,1206.42,893.00,99,566
2024-04-17,2024,C001,P001,1299.59,894.75,102,567
2024-04-17,2024,C001,P002,1211.86,894.75,102,568
2024-04-17,2024,C002,P001,1307.93,894.75,101,569
2024-04-17,2024,C002,P002,1061.66,894.75,101,570
2024-04-17,2024,C003,P001,1246.67,894.75,100,571
2024-04-17,2024,C003,P002,1067.43,894.75,100,572
2024-04-18,2024,C001,P001,1281.59,896.50,103,573
2024-04-18,2024,C001,P002,1228.39,896.50,103,574
2024-04-18,2024,C002,P001,1170.82,896.50,102,575
2024-04-18,2024,C002,P002,1198.89,896.50,102,576
2024-04-18,2024,C003,P001,1199.51,896.50,101,577
2024-04-18,2024,C003,P002,1198.22,896.50,101,578
2024-04-19,2024,C001,P001,1300.56,898.25,104,579
2024-04-19,2024,C001,P002,1235.77,898.25,104,580
2024-04-19,2024,C002,P001,1230.27,898.25,103,581
2024-04-19,2024,C002,P002,1226.77,898.25,103,582
2024-04-19,2024,C003,P001,1148.35,898.25,102,583
2024-04-19,2024,C003,P002,1211.03,898.25,102,584
2024-04-20,2024,C001,P001,1172.26,900.00,105,585
2024-04-20,2024,C001,P002,1147.32,900.00,105,586
2024-04-20,2024,C002,P001,1146.48,900.00,104,587
2024-04-20,2024,C002,P002,1176.32,900.00,104,588
2024-04-20,2024,C003,P001,1163.70,900.00,103,589
2024-04-20,2024,C003,P002,1099.52,900.00,103,590
2024-04-21,2024,C002,P001,1187.88,901.75,105,591
2024-04-21,2024,C002,P002,1069.04,901.75,105,592
2024-04-21,2024,C003,P001,1311.35,901.75,104,593
2024-04-21,2024,C003,P002,1218.73,901.75,104,594
2024-04-22,2024,C001,P001,1175.83,903.50,107,595
2024-04-22,2024,C001,P002,1170.04,903.50,107,596
2024-04-22,2024,C002,P001,1223.69,903.50,106,597
2024-04-22,2024,C002,P002,1144.41,903.50,106,598
2024-04-23,2024,C001,P001,1160.36,905.25,108,599
2024-04-23,2024,C001,P002,1128.37,905.25,108,600
2024-04-23,2024,C002,P001,1188.57,905.25,107,601
2024-04-23,2024,C002,P002,1215.21,905.25,107,602
2024-04-23,2024,C003,P001,1134.50,905.25,106,603
2024-04-23,2024,C003,P002,1107.93,905.25,106,604
2024-04-24,2024,C001,P001,1200.92,907.00,109,605
2024-04-24,2024,C001,P002,1174.96,907.00,109,606
2024-04-24,2024,C002,P001,1227.11,907.00,108,607
2024-04-24,2024,C002,P002,1213.23,907.00,108,608
2024-04-24,2024,C003,P001,1330.24,907.00,107,609
2024-04-24,2024,C003,P002,1097.18,907.00,107,610
2024-04-25,2024,C001,P001,1301.44,908.75,110,611
2024-04-25,2024,C001,P002,1243.50,908.75,110,612
2024-04-25,2024,C002,P001,1224.24,908.75,109,613
2024-04-25,2024,C002,P002,1083.51,908.75,109,614
2024-04-25,2024,C003,P001,1144.80,908.75,108,615
2024-04-25,2024,C003,P002,1206.96,908.75,108,616
2024-04-26,2024,C001,P001,1190.22,910.50,111,617
2024-04-26,2024,C001,P002,1070.46,910.50,111,618
2024-04-26,2024,C002,P001,1156.42,910.50,110,619
2024-04-26,2024,C002,P002,1203.37,910.50,110,620
2024-04-26,2024,C003,P001,1157.38,910.50,109,621
2024-04-26,2024,C003,P002,1107.23,910.50,109,622
2024-04-27,2024,C003,P001,1181.40,912.25,110,623
2024-04-27,2024,C003,P002,1190.55,912.25,110,624
2024-04-28,2024,C001,P001,1151.82,914.00,113,625
2024-04-28,2024,C001,P002,1157.86,914.00,113,626
2024-04-28,2024,C002,P001,1340.07,914.00,112,627
2024-04-28,2024,C002,P002,1093.56,914.00,112,628
2024-04-28,2024,C003,P001,1314.66,914.00,111,629
2024-04-28,2024,C003,P002,1228.24,914.00,111,630
2024-04-29,2024,C001,P001,1236.12,915.75,114,631
2024-04-29,2024,C001,P002,1088.57,915.75,114,632
2024-04-29,2024,C002,P001,1232.93,915.75,113,633
2024-04-29,2024,C002,P002,1139.28,915.75,113,634
2024-04-30,2024,C001,P001,1274.10,917.50,115,635
2024-04-30,2024,C001,P002,1184.52,917.50,115,636
2024-04-30,2024,C002,P001,1341.83,917.50,114,637
2024-04-30,2024,C002,P002,1190.10,917.50,114,638
2024-04-30,2024,C003,P001,1267.16,917.50,113,639
2024-04-30,2024,C003,P002,1099.72,917.50,113,640
2024-04-31,2024,C001,P001,1186.32,919.25,116,641
2024-04-31,2024,C001,P002,1116.13,919.25,116,642
2024-04-31,2024,C002,P001,1155.25,919.25,115,643
2024-04-31,2024,C002,P002,1196.32,919.25,115,644
2024-04-31,2024,C003,P001,1346.86,919.25,114,645
2024-04-31,2024,C003,P002,1075.84,919.25,114,646
2024-05-01,2024,C001,P001,1150.39,866.75,85,647
2024-05-01,2024,C001,P002,1086.65,866.75,85,648
2024-05-02,2024,C001,P001,1224.07,868.50,86,649
2024-05-02,2024,C001,P002,1186.67,868.50,86,650
2024-05-02,2024,C002,P001,1174.48,868.50,85,651
2024-05-02,2024,C002,P002,1170.27,868.50,85,652
2024-05-02,2024,C003,P001,1259.98,868.50,84,653
2024-05-02,2024,C003,P002,1191.66,868.50,84,654
2024-05-03,2024,C001,P001,1183.19,870.25,87,655
2024-05-03,2024,C001,P002,1073.07,870.25,87,656
2024-05-03,2024,C003,P001,1266.26,870.25,85,657
2024-05-03,2024,C003,P002,1119.59,870.25,85,658
2024-05-04,2024,C001,P001,1227.14,872.00,88,659
2024-05-04,2024,C001,P002,1189.59,872.00,88,660
2024-05-04,2024,C002,P001,1130.95,872.00,87,661
2024-05-04,2024,C002,P002,1096.78,872.00,87,662
2024-05-04,2024,C003,P001,1204.06,872.00,86,663
2024-05-04,2024,C003,P002,1030.99,872.00,86,664
2024-05-05,2024,C002,P001,1236.89,873.75,88,665
2024-05-05,2024,C002,P002,1050.81,873.75,88,666
2024-05-05,2024,C003,P001,1153.72,873.75,87,667
2024-05-05,2024,C003,P002,1105.87,873.75,87,668
2024-05-06,2024,C001,P001,1207.24,875.50,90,669
2024-05-06,2024,C001,P002,1182.28,875.50,90,670
2024-05-06,2024,C002,P001,1104.83,875.50,89,671
2024-05-06,2024,C002,P002,1022.47,875.50,89,672
2024-05-06,2024,C003,P001,1161.99,875.50,88,673
2024-05-06,2024,C003,P002,1183.48,875.50,88,674
2024-05-07,2024,C001,P001,1208.36,877.25,91,675
2024-05-07,2024,C001,P002,1154.37,877.25,91,676
2024-05-07,2024,C002,P001,1230.86,877.25,90,677
2024-05-07,2024,C002,P002,1157.91,877.25,90,678
2024-05-07,2024,C003,P001,1152.63,877.25,89,679
2024-05-07,2024,C003,P002,1043.49,877.25,89,680
2024-05-08,2024,C001,P001,1281.36,879.00,92,681
2024-05-08,2024,C001,P002,1156.68,879.00,92,682
2024-05-08,2024,C002,P001,1151.60,879.00,91,683
2024-05-08,2024,C002,P002,1038.82,879.00,91,684
2024-05-08,2024,C003,P001,1268.59,879.00,90,685
2024-05-08,2024,C003,P002,1069.71,879.00,90,686
2024-05-09,2024,C001,P001,1165.99,880.75,93,687
2024-05-09,2024,C001,P002,1197.33,880.75,93,688
2024-05-09,2024,C002,P001,1198.75,880.75,92,689
2024-05-09,2024,C002,P002,1160.74,880.75,92,690
2024-05-10,2024,C001,P001,1122.84,882.50,94,691
2024-05-10,2024,C001,P002,1094.63,882.50,94,692
2024-05-10,2024,C002,P001,1294.92,882.50,93,693
2024-05-10,2024,C002,P002,1030.55,882.50,93,694
2024-05-10,2024,C003,P001,1261.81,882.50,92,695
2024-05-10,2024,C003,P002,1121.80,882.50,92,696
2024-05-11,2024,C001,P001,1168.63,884.25,95,697
2024-05-11,2024,C001,P002,1217.51,884.25,95,698
2024-05-11,2024,C002,P001,1235.29,884.25,94,699
2024-05-11,2024,C002,P002,1117.33,884.25,94,700
2024-05-12,2024,C001,P001,1255.02,886.00,96,701
2024-05-12,2024,C001,P002,1040.82,886.00,96,702
2024-05-12,2024,C002,P001,1167.28,886.00,95,703
2024-05-12,2024,C002,P002,1039.73,886.00,95,704
2024-05-13,2024,C001,P001,1238.34,887.75,97,705
2024-05-13,2024,C001,P002,1163.52,887.75,97,706
2024-05-13,2024,C002,P001,1150.99,887.75,96,707
2024-05-13,2024,C002,P002,1153.26,887.75,96,708
2024-05-13,2024,C003,P001,1200.51,887.75,95,709
2024-05-13,2024,C003,P002,1073.57,887.75,95,710
2024-05-14,2024,C001,P001,1153.23,889.50,98,711
2024-05-14,2024,C001,P002,1185.00,889.50,98,712
2024-05-14,2024,C002,P001,1186.02,889.50,97,713
2024-05-14,2024,C002,P002,1164.97,889.50,97,714
2024-05-14,2024,C003,P001,1167.47,889.50,96,715
2024-05-14,2024,C003,P002,1080.02,889.50,96,716
2024-05-15,2024,C001,P001,1268.83,891.25,99,717
2024-05-15,2024,C001,P002,1207.11,891.25,99,718
2024-05-15,2024,C002,P001,1162.87,891.25,98,719
2024-05-15,2024,C002,P002,1075.62,891.25,98,720
2024-05-15,2024,C003,P001,1236.21,891.25,97,721
2024-05-15,2024,C003,P002,1230.03,891.25,97,722
2024-05-16,2024,C001,P001,1137.04,893.00,100,723
2024-05-16,2024,C001,P002,1179.67,893.00,100,724
2024-05-16,2024,C002,P001,1231.36,893.00,99,725
2024-05-16,2024,C002,P002,1196.53,893.00,99,726
2024-05-16,2024,C003,P001,1140.40,893.00,98,727
2024-05-16,2024,C003,P002,1045.97,893.00,98,728
2024-05-17,2024,C001,P001,1309.12,894.75,101,729
2024-05-17,2024,C001,P002,1044.75,894.75,101,730
2024-05-17,2024,C002,P001,1151.13,894.75,100,731
2024-05-17,2024,C002,P002,1201.98,894.75,100,732
2024-05-17,2024,C003,P001,1265.34,894.75,99,733
2024-05-17,2024,C003,P002,1064.16,894.75,99,734
2024-05-18,2024,C001,P001,1245.69,896.50,102,735
2024-05-18,2024,C001,P002,1087.45,896.50,102,736
2024-05-18,2024,C002,P001,1191.24,896.50,101,737
2024-05-18,2024,C002,P002,1234.82,896.50,101,738
2024-05-18,2024,C003,P001,1142.26,896.50,100,739
2024-05-18,2024,C003,P002,1161.18,896.50,100,740
2024-05-19,2024,C001,P001,1274.99,898.25,103,741
2024-05-19,2024,C001,P002,1105.13,898.25,103,742
2024-05-19,2024,C002,P001,1313.90,898.25,102,743
2024-05-19,2024,C002,P002,1203.41,898.25,102,744
2024-05-19,2024,C003,P001,1289.12,898.25,101,745
2024-05-19,2024,C003,P002,1147.02,898.25,101,746
2024-05-20,2024,C001,P001,1142.20,900.00,104,747
2024-05-20,2024,C001,P002,1087.34,900.00,104,748
2024-05-20,2024,C002,P001,1161.43,900.00,103,749
2024-05-20,2024,C002,P002,1138.95,900.00,103,750
2024-05-20,2024,C003,P001,1204.97,900.00,102,751
2024-05-20,2024,C003,P002,1121.30,900.00,102,752
2024-05-21,2024,C001,P001,1188.25,901.75,105,753
2024-05-21,2024,C001,P002,1136.99,901.75,105,754
2024-05-21,2024,C002,P001,1173.80,901.75,104,755
2024-05-21,2024,C002,P002,1144.41,901.75,104,756
2024-05-21,2024,C003,P001,1260.37,901.75,103,757
2024-05-21,2024,C003,P002,1171.83,901.75,103,758
2024-05-22,2024,C002,P001,1172.75,903.50,105,759
2024-05-22,2024,C002,P002,1082.99,903.50,105,760
2024-05-22,2024,C003,P001,1280.90,903.50,104,761
2024-05-22,2024,C003,P002,1155.27,903.50,104,762
2024-05-23,2024,C001,P001,1175.18,905.25,107,763
2024-05-23,2024,C001,P002,1192.00,905.25,107,764
2024-05-23,2024,C002,P001,1305.10,905.25,106,765
2024-05-23,2024,C002,P002,1071.35,905.25,106,766
2024-05-23,2024,C003,P001,1291.48,905.25,105,767
2024-05-23,2024,C003,P002,1188.70,905.25,105,768
2024-05-24,2024,C001,P001,1318.03,907.00,108,769
2024-05-24,2024,C001,P002,1225.61,907.00,108,770
2024-05-24,2024,C003,P001,1281.01,907.00,106,771
2024-05-24,2024,C003,P002,1060.71,907.00,106,772
2024-05-25,2024,C002,P001,1264.60,908.75,108,773
2024-05-25,2024,C002,P002,1078.31,908.75,108,774
2024-05-25,2024,C003,P001,1287.15,908.75,107,775
2024-05-25,2024,C003,P002,1221.77,908.75,107,776
2024-05-26,2024,C002,P001,1175.31,910.50,109,777
2024-05-26,2024,C002,P002,1183.44,910.50,109,778
2024-05-26,2024,C003,P001,1201.72,910.50,108,779
2024-05-26,2024,C003,P002,1145.55,910.50,108,780
2024-05-27,2024,C001,P001,1244.09,912.25,111,781
2024-05-27,2024,C001,P002,1088.10,912.25,111,782
2024-05-27,2024,C002,P001,1251.47,912.25,110,783
2024-05-27,2024,C002,P002,1218.99,912.25,110,784
2024-05-27,2024,C003,P001,1247.57,912.25,109,785
2024-05-27,2024,C003,P002,1106.77,912.25,109,786
2024-05-28,2024,C001,P001,1317.44,914.00,112,787
2024-05-28,2024,C001,P002,1069.09,914.00,112,788
2024-05-28,2024,C002,P001,1146.64,914.00,111,789
2024-05-28,2024,C002,P002,1192.35,914.00,111,790
2024-05-28,2024,C003,P001,1231.02,914.00,110,791
2024-05-28,2024,C003,P002,1113.60,914.00,110,792
2024-05-29,2024,C001,P001,1223.69,915.75,113,793
2024-05-29,2024,C001,P002,1130.77,915.75,113,794
2024-05-29,2024,C002,P001,1248.18,915.75,112,795
2024-05-29,2024,C002,P002,1172.76,915.75,112,796
2024-05-30,2024,C002,P001,1287.40,917.50,113,797
2024-05-30,2024,C002,P002,1119.57,917.50,113,798
2024-05-30,2024,C003,P001,1261.46,917.50,112,799
2024-05-30,2024,C003,P002,1252.36,917.50,112,800
2024-05-31,2024,C001,P001,1297.25,919.25,115,801
2024-05-31,2024,C001,P002,1223.03,919.25,115,802
2024-05-31,2024,C003,P001,1313.27,919.25,113,803
2024-05-31,2024,C003,P002,1229.05,919.25,113,804
2024-06-01,2024,C001,P001,1254.75,866.75,84,805
2024-06-01,2024,C001,P002,1079.63,866.75,84,806
2024-06-01,2024,C002,P001,1132.02,866.75,83,807
2024-06-01,2024,C002,P002,1106.85,866.75,83,808
2024-06-01,2024,C003,P001,1107.41,866.75,82,809
2024-06-01,2024,C003,P002,1162.36,866.75,82,810
2024-06-02,2024,C002,P001,1240.85,868.50,84,811
2024-06-02,2024,C002,P002,1054.37,868.50,84,812
2024-06-02,2024,C003,P001,1141.38,868.50,83,813
2024-06-02,2024,C003,P002,1021.03,868.50,83,814
2024-06-03,2024,C001,P001,1125.87,870.25,86,815
2024-06-03,2024,C001,P002,1041.60,870.25,86,816
2024-06-03,2024,C002,P001,1192.30,870.25,85,817
2024-06-03,2024,C002,P002,1208.47,870.25,85,818
2024-06-03,2024,C003,P001,1291.70,870.25,84,819
2024-06-03,2024,C003,P002,1038.00,870.25,84,820
2024-06-04,2024,C001,P001,1269.27,872.00,87,821
2024-06-04,2024,C001,P002,1100.95,872.00,87,822
2024-06-04,2024,C002,P001,1255.01,872.00,86,823
2024-06-04,2024,C002,P002,1124.46,872.00,86,824
2024-06-04,2024,C003,P001,1211.81,872.00,85,825
2024-06-04,2024,C003,P002,1032.94,872.00,85,826
2024-06-05,2024,C001,P001,1231.65,873.75,88,827
2024-06-05,2024,C001,P002,1118.91,873.75,88,828
2024-06-05,2024,C002,P001,1217.48,873.75,87,829
2024-06-05,2024,C002,P002,1144.83,873.75,87,830
2024-06-05,2024,C003,P001,1259.21,873.75,86,831
2024-06-05,2024,C003,P002,1146.05,873.75,86,832
2024-06-06,2024,C001,P001,1105.04,875.50,89,833
2024-06-06,2024,C001,P002,1194.04,875.50,89,834
2024-06-06,2024,C002,P001,1229.15,875.50,88,835
2024-06-06,2024,C002,P002,1077.46,875.50,88,836
2024-06-07,2024,C001,P001,1289.77,877.25,90,837
2024-06-07,2024,C001,P002,1113.19,877.25,90,838
2024-06-07,2024,C002,P001,1108.50,877.25,89,839
2024-06-07,2024,C002,P002,1100.30,877.25,89,840
2024-06-07,2024,C003,P001,1151.57,877.25,88,841
2024-06-07,2024,C003,P002,1225.60,877.25,88,842
2024-06-08,2024,C001,P001,1215.17,879.00,91,843
2024-06-08,2024,C001,P002,1197.73,879.00,91,844
2024-06-08,2024,C002,P001,1179.77,879.00,90,845
2024-06-08,2024,C002,P002,1178.20,879.00,90,846
2024-06-08,2024,C003,P001,1258.87,879.00,89,847
2024-06-08,2024,C003,P002,1174.97,879.00,89,848
2024-06-09,2024,C001,P001,1148.42,880.75,92,849
2024-06-09,2024,C001,P002,1051.71,880.75,92,850
2024-06-09,2024,C002,P001,1235.17,880.75,91,851
2024-06-09,2024,C002,P002,1218.57,880.75,91,852
2024-06-10,2024,C002,P001,1185.75,882.50,92,853
2024-06-10,2024,C002,P002,1143.53,882.50,92,854
2024-06-10,2024,C003,P001,1160.51,882.50,91,855
2024-06-10,2024,C003,P002,1216.32,882.50,91,856
2024-06-11,2024,C001,P001,1133.69,884.25,94,857
2024-06-11,2024,C001,P002,1208.87,884.25,94,858
2024-06-11,2024,C002,P001,1118.95,884.25,93,859
2024-06-11,2024,C002,P002,1064.49,884.25,93,860
2024-06-12,2024,C001,P001,1216.71,886.00,95,861
2024-06-12,2024,C001,P002,1144.13,886.00,95,862
2024-06-12,2024,C003,P001,1267.29,886.00,93,863
2024-06-12,2024,C003,P002,1176.97,886.00,93,864
2024-06-13,2024,C001,P001,1151.71,887.75,96,865
2024-06-13,2024,C001,P002,1203.60,887.75,96,866
2024-06-13,2024,C002,P001,1295.18,887.75,95,867
2024-06-13,2024,C002,P002,1150.62,887.75,95,868
2024-06-13,2024,C003,P001,1283.32,887.75,94,869
2024-06-13,2024,C003,P002,1076.44,887.75,94,870
2024-06-14,2024,C001,P001,1208.61,889.50,97,871
2024-06-14,2024,C001,P002,1232.48,889.50,97,872
2024-06-14,2024,C003,P001,1180.47,889.50,95,873
2024-06-14,2024,C003,P002,1195.86,889.50,95,874
2024-06-15,2024,C001,P001,1248.53,891.25,98,875
2024-06-15,2024,C001,P002,1058.58,891.25,98,876
2024-06-15,2024,C002,P001,1208.96,891.25,97,877
2024-06-15,2024,C002,P002,1125.03,891.25,97,878
2024-06-15,2024,C003,P001,1236.29,891.25,96,879
2024-06-15,2024,C003,P002,1109.15,891.25,96,880
2024-06-16,2024,C001,P001,1289.49,893.00,99,881
2024-06-16,2024,C001,P002,1231.27,893.00,99,882
2024-06-16,2024,C002,P001,1214.98,893.00,98,883
2024-06-16,2024,C002,P002,1122.59,893.00,98,884
2024-06-16,2024,C003,P001,1249.08,893.00,97,885
2024-06-16,2024,C003,P002,1232.08,893.00,97,886
2024-06-17,2024,C001,P001,1156.85,894.75,100,887
2024-06-17,2024,C001,P002,1163.97,894.75,100,888
2024-06-17,2024,C002,P001,1215.51,894.75,99,889
2024-06-17,2024,C002,P002,1089.33,894.75,99,890
2024-06-17,2024,C003,P001,1195.33,894.75,98,891
2024-06-17,2024,C003,P002,1242.23,894.75,98,892
2024-06-18,2024,C001,P001,1296.02,896.50,101,893
2024-06-18,2024,C001,P002,1117.59,896.50,101,894
2024-06-19,2024,C001,P001,1149.71,898.25,102,895
2024-06-19,2024,C001,P002,1228.69,898.25,102,896
2024-06-19,2024,C002,P001,1217.86,898.25,101,897
2024-06-19,2024,C002,P002,1183.86,898.25,101,898
2024-06-19,2024,C003,P001,1272.39,898.25,100,899
2024-06-19,2024,C003,P002,1203.74,898.25,100,900
2024-06-20,2024,C001,P001,1294.81,900.00,103,901
2024-06-20,2024,C001,P002,1195.74,900.00,103,902
2024-06-20,2024,C002,P001,1228.77,900.00,102,903
2024-06-20,2024,C002,P002,1228.87,900.00,102,904
2024-06-21,2024,C001,P001,1140.56,901.75,104,905
2024-06-21,2024,C001,P002,1066.95,901.75,104,906
2024-06-21,2024,C002,P001,1233.64,901.75,103,907
2024-06-21,2024,C002,P002,1058.12,901.75,103,908
2024-06-21,2024,C003,P001,1135.08,901.75,102,909
2024-06-21,2024,C003,P002,1086.53,901.75,102,910
2024-06-22,2024,C001,P001,1303.82,903.50,105,911
2024-06-22,2024,C001,P002,1168.94,903.50,105,912
2024-06-22,2024,C002,P001,1238.12,903.50,104,913
2024-06-22,2024,C002,P002,1103.16,903.50,104,914
2024-06-23,2024,C001,P001,1212.98,905.25,106,915
2024-06-23,2024,C001,P002,1149.97,905.25,106,916
2024-06-23,2024,C002,P001,1268.89,905.25,105,917
2024-06-23,2024,C002,P002,1222.79,905.25,105,918
2024-06-23,2024,C003,P001,1279.90,905.25,104,919
2024-06-23,2024,C003,P002,1107.26,905.25,104,920
2024-06-24,2024,C002,P001,1196.90,907.00,106,921
2024-06-24,2024,C002,P002,1170.74,907.00,106,922
2024-06-24,2024,C003,P001,1301.97,907.00,105,923
2024-06-24,2024,C003,P002,1199.30,907.00,105,924
2024-06-25,2024,C002,P001,1272.94,908.75,107,925
2024-06-25,2024,C002,P002,1167.18,908.75,107,926
2024-06-25,2024,C003,P001,1240.94,908.75,106,927
2024-06-25,2024,C003,P002,1240.08,908.75,106,928
2024-06-26,2024,C001,P001,1207.33,910.50,109,929
